Тема 4.7 Поведение инспектора при осуществлении досмотра;3;-;-;3;-;
Раздел №5. Практические навыки работы с системой моделирования теневых изображений;3;-;-;3;-;
"Тема 5.1 
Практические навыки работы с системой моделирования теневых изображений";3;-;-;3;-;
Итоговый контроль;2;-;-;2;-;Экзамен
Всего;40;-;16;22;2;
Теоретическая подготовка;Теоретическая подготовка;Теоретическая подготовка;Теоретическая подготовка;Теоретическая подготовка;Теоретическая подготовка
Раздел 1. Организация деятельности ВПО СПАСОП аэропортов ГА;8;4;–;4;
Тема 1.1. Нормативно-правовое регулирование деятельности ВПО СПАСОП аэропортов ГА;4;2;–;2;
Тема 1.2. Организация, порядок и условия работы в ВПО СПАСОП в аэропортах ГА при несении боевого дежурства;4;2;–;2;
Раздел 2. Пожарно-профилактическая подготовка;8;4;–;4;
Тема 2.1. Нормативные документы РФ в области организации пожарно-профилактической работы;1;0,5;–;0,5;
Тема 2.2. Основные правила пожарной безопасности;1;0,5;–;0,5;
Тема 2.3. Противопожарное обеспечение авиационной техники и объектов;0,5;0,25;–;0,25;
Тема 2.4. Правила пожарной безопасности при техническом обслуживании воздушных судов;0,5;0,25;–;0,25;
Тема 2.5. Правила пожарной безопасности на объектах баз ЭРТОС;0,5;0,25;–;0,25;
Тема 2.6. Правила пожарной безопасности при хранении, ремонте и эксплуатации средств аэродромной механизации, спецтранспорта;0,5;0,25;–;0,25;
Тема 2.7. Правила пожарной безопасности на объектах авиатопливообеспечения (склады, пункты налива, лаборатории);0,5;0,25;–;0,25;
Тема 2.8. Правила пожарной безопасности на складах;0,5;0,25;–;0,25;
Тема 2.9. Правила пожарной безопасности в общественных зданиях;0,5;0,25;–;0,25;
Тема 2.10. Правила пожарной безопасности при проведении сварочных и других огневых работ;0,5;0,25;–;0,25;
Тема 2.11. Противопожарное водоснабжение;1;0,5;–;0,5;
Тема 2.12. Первичные средства пожаротушения. Действия администрации, рабочих и служащих при пожаре;1;0,5;–;0,5;
Раздел 3. Система управления безопасностью полётов;4;2;–;2;
Тема 3.1. Область применения СУБП;2;1;–;1;
Тема 3.2. Культура безопасности полётов. Система добровольных сообщений;1;0,5;–;0,5;
Тема 3.3. Ответственность персонала в области СУБП;1;0,5;–;0,5;
Раздел 4. Человеческий фактор при проведении аварийно-спасательных работ. Психологическая подготовка пожарного;10;5;–;5;
Тема 4.1. Концепция влияния человеческого фактора в авиации;1;1;–;–;
Тема 4.2. Психологические основы профессиональной деятельности пожарного-спасателя;2;1;–;1;
Тема 4.3. Психологическая подготовка пожарного-спасателя к действиям в чрезвычайных ситуациях;2;1;–;1;
Тема 4.4. Психологические особенности поведения пассажиров в чрезвычайных условиях;1,5;0,5;–;1;
Тема 4.5. Методы управления психическим состоянием при действиях в чрезвычайных ситуациях;2;1;–;1;
Тема 4.6. Основы психологической реабилитации;1,5;0,5;–;1;
Раздел 5. Охрана труда в ВПО СПАСОП;2;2;–;–;
Тема 5.1. Охрана труда при несении боевого дежурства;1;1;–;–;
Тема 5.2. Охрана труда при проведении аварийно-спасательных работ, связанных с тушением пожаров на ВС и объектах инфраструктуры аэропорта;1;1;–;–;
Раздел 6. Эвакуация пострадавших при авиационном происшествии;8;3;2;3;
Тема 6.1. Поражающие факторы при авиационном происшествии;2;1;–;1;
Тема 6.2. Первичный осмотр пострадавших, определение их физического состояния и первоочередные действия пожарного;2;1;–;1;
Тема 6.3. Оказание помощи пострадавшим при авиационном происшествии;3;1;1;1;
Тема 6.4. Действия пожарного при различных видах поражения пострадавшего;1;–;1;–;
Промежуточный контроль;2;–;2;–;Зачёт
ВСЕГО;42;20;4;18;
Практическая подготовка на производстве;Практическая подготовка на производстве;Практическая подготовка на производстве;Практическая подготовка на производстве;Практическая подготовка на производстве;Практическая подготовка на производстве
Раздел 7. Пожарно-тактическая подготовка;24;10;14;–;
Тема 7.1. Пожарная тактика и её задачи. Общие сведения о процессе горения, пожаре и его развитии. Способы прекращения горения и применение различных огнетушащих средств;2;1;1;–;
Тема 7.2. Тушение пожара в особых условиях (при недостатке воды, сильном ветре, отрицательных температурах, в ночное время);2;1;1;–;
Тема 7.3. Организация противопожарной защиты ВС;2;1;1;–;
Тема 7.4. Виды пожаров на ВС и организация их тушения. Особенности развития и способы тушения пожаров на ВС. Меры безопасности при тушении пожаров на ВС;4;2;2;–;
Тема 7.5. Действия личного состава подразделений ВПО по сигналам «ТРЕВОГА» и «ГОТОВНОСТЬ». Организация работы личного состава ПСР по спасанию пассажиров и экипажа ВС при авиационном происшествии;4;1;3;–;
Тема 7.6. Основы организации тушения пожаров на объектах предприятий ГА. Основные задачи разведки — важнейший вид боевых действий пожарных подразделений;3;1;2;–;
Тема 7.7. Меры безопасности при тушении пожаров и проведении аварийно-спасательных работ при наличии на ВС «опасного груза»;3;1;2;–;
Тема 7.8. Оперативный план по тушению пожаров на ВС в аэропорту;4;2;2;–;
Раздел 8. Пожарно-техническая подготовка;40;10;30;–;
Тема 8.1. Тактико-технические характеристики пожарно-спасательного оборудования и способы использования их личным составом при боевой работе на пожаре;8;2;6;–;
Тема 8.2. Боевая одежда и снаряжение пожарного;3;1;2;–;
Тема 8.3. Ручной пожарный инструмент;3;0,5;2,5;–;
Тема 8.4. Пожарные ручные лестницы;2;0,5;1,5;–;
Тема 8.5. Пожарные рукава, рукавное оборудование, стволы и разветвления;4;1;3;–;
Тема 8.6. Противопожарное водоснабжение;4;1;3;–;
Тема 8.7. Огнетушители и установки пожаротушения;2;1;1;–;
Тема 8.8. Средства пожаротушения;2;0,5;1,5;–;
Тема 8.9. Аэродромные пожарные автомобили;4;1;3;–;
Тема 8.10. Пожарные насосы. Назначение и устройство;6;1;5;–;
Тема 8.11. Система связи и оповещения при авиационном происшествии на аэродроме;2;0,5;1,5;–;
Раздел 9. Пожарно-строевая подготовка;12;–;8;4;
Тема 9.1. Упражнения с пожарно-техническим оборудованием;3;–;2;1;
Тема 9.2. Спасание пассажиров из ВС при пожаре и самоспасание;3;–;2;1;
Тема 9.3. Тушение пожара. Общий порядок действий при тушении пожаров на ВС;4;–;3;1;
Тема 9.4. Действия расчётов ПСК на месте авиационного происшествия в районе аэродрома;2;–;1;1;
Раздел 10. Подготовка газодымозащитника ВПО СПАСОП;10;2;6;2;
Тема 10.1. Организация деятельности ГДЗС;2;0,5;1;0,5;
Тема 10.2. Назначение и эксплуатация средств индивидуальной защиты органов дыхания и зрения;2;0,5;1;0,5;
Тема 10.3. Аппараты на сжатом воздухе (СИЗОД). Принцип работы и технические характеристики. Назначение и устройство основных узлов и деталей;6;1;4;1;
Раздел 11. Методика определения УТПЗ ВПП на аэродроме для ВС, расчёт необходимого количества сил и средств для обеспечения УТПЗ;4;2;2;–;
Тема 11.1. Определение УТПЗ ВПП на аэродроме для ВС;2;1;1;–;
Тема 11.2. Расчёт необходимого количества сил и средств для обеспечения УТПЗ;2;1;1;–;
Итоговый контроль;4;–;4;–;Квалификационный экзамен
ВСЕГО;94;24;64;6;
ВСЕГО ПО ПРОГРАММЕ;136;44;68;24;
Раздел 1. Введение в профессию;4;–;4;–;–;
Тема 1.1. Терроризм и борьба с ним. Терроризм на воздушном транспорте;2;–;2;–;–;
Тема 1.2. Состояние авиационной безопасности в ГА РФ;1;–;1;–;–;
Тема 1.3. Международная организация гражданской авиации (ИКАО). Руководство по безопасности для защиты ГА от АНВ;1;–;1;–;–;
Раздел 2. Правовые основы функционирования службы авиационной безопасности ГА РФ;6;–;6;–;–;
Тема 2.1. Федеральная система обеспечения защиты деятельности ГА от АНВ;2;–;2;–;–;
Тема 2.2. Законодательные нормативные акты обеспечения АБ;2;–;2;–;–;
Тема 2.3. Закон о полиции. Закон об оружии;2;–;2;–;–;
Раздел 3. Структура и организация ДАБ;4;–;4;–;–;
Тема 3.1. Структура аэропорта. Взаимодействие ДАБ с другими службами аэропорта;2;–;2;–;–;
Тема 3.2. Организация ДАБ. Положения о ДАБ, структура, задачи, права и требования к сотрудникам;2;–;2;–;–;
Раздел 4. Система управления безопасностью полётов в аэропорту;8;–;8;–;–;
Тема 4.1. Особое место системы управления безопасностью полётов. Ответственность за обеспечение безопасности полётов;2;–;2;–;–;
Тема 4.2. Идентификация опасностей и оценка рисков. Управление рисками;2;–;2;–;–;
Тема 4.3. Мониторинг и измерение эффективности обеспечения безопасности полётов;2;–;2;–;–;
Тема 4.4. Обмен информацией и ведение документации по безопасности полётов;2;–;2;–;–;
Раздел 5. Обеспечение безопасности аэропорта;6;–;6;–;–;
Тема 5.1. Охрана контролируемых зон аэропорта;2;–;2;–;–;
Тема 5.2. Контроль доступа в контролируемые зоны и к ВС;2;–;2;–;–;
Тема 5.3. Оснащение аэропорта техническими средствами обеспечения АБ;2;–;2;–;–;
Раздел 6. Действия в чрезвычайной ситуации. Индивидуальные обязанности сотрудников ДАБ;8;–;8;–;–;
Тема 6.1. Понятие ЧС. Понятие АНВ. План по урегулированию ЧС, связанных с АНВ в деятельность аэропорта;2;–;2;–;–;
Тема 6.2. Действия сотрудников АБ при получении сигнала об угрозе или совершении АНВ;3;–;3;–;–;
Тема 6.3. Обязанности сотрудников групп досмотра при чрезвычайных ситуациях, связанных с АНВ. Ролевая игра;3;–;3;–;–;
Раздел 7. Руководство ИКАО по обучению в области человеческого фактора. Человеческий фактор в работе служб АБ;8;–;8;–;–;
Тема 7.1. Концепция влияния человеческого фактора в авиации: мотивация и отношение, человеческое поведение, навыки общения;2;–;2;–;–;
Тема 7.2. Факторы риска. Причины человеческих ошибок. Классификация человеческих ошибок. Проявления человеческого фактора в работе и методы его учёта. Стрессовые ситуации. Усталость и спешка;2;–;2;–;–;
Тема 7.3. Осведомлённость о ситуации и командная работа;4;–;4;–;–;
Промежуточный контроль;1;–;–;1;–;Тестирование
Промежуточный контроль по результатам освоения ДОТ и ЭО;1;–;–;1;–;
Раздел 8. Организация досмотра ВС в аэропорту;25;11;4;7;3;
Тема 8.1. Нормативно-правовая база, регламентирующая организацию работы службы перронного контроля;3;1;2;–;–;
Тема 8.2. Индивидуальные обязанности, права и ответственность инспектора СПК;2;2;–;–;–;
Тема 8.3. Технология работы инспекторов СПК. Обеспечение мер АБ при отказе пассажира от полёта / при отказе пассажиру в перевозке;9;3;–;4;2;
Тема 8.4. Технология досмотра ВС. Предполётный, специальный (дополнительный) досмотр. Отчётность по результатам досмотра;5;2;–;3;–;
Тема 8.5. Технические средства досмотра. Действия сотрудников СПК при обнаружении предметов и веществ, запрещённых к перевозке на гражданских ВС;4;2;2;–;–;
Тема 8.6. Правила перевозки оружия на гражданских ВС;2;1;–;–;1;
Раздел 9. Диагностика опасных предметов и веществ;8;4;–;2;2;
Тема 9.1. Тактика действий террористов при использовании взрывных, зажигательных средств для захвата ВС (методы сокрытия ВВ и ВУ для проноса на борт ВС и на объекты ГА);2;2;–;–;–;
Тема 9.2. Средства, используемые в диверсионно-террористических целях, и их отличительные признаки;4;2;–;–;2;
Тема 9.3. Действия при обнаружении опасных или запрещённых предметов;2;–;–;2;–;
Итоговый контроль;2;–;–;2;–;Экзамен
ВСЕГО;80;15;48;12;5;2
Раздел 1. Введение в профессию;4;–;4;–;–;
Тема 1.1. Терроризм и борьба с ним. Терроризм на воздушном транспорте;2;–;2;–;–;
Тема 1.2. Состояние авиационной безопасности в ГА РФ;1;–;1;–;–;
Тема 1.3. Международная организация гражданской авиации (ИКАО). Руководство по безопасности для защиты ГА от АНВ;1;–;1;–;–;
Раздел 2. Правовые основы функционирования службы авиационной безопасности ГА РФ;6;–;6;–;–;
Тема 2.1. Федеральная система обеспечения защиты деятельности ГА от АНВ;2;–;2;–;–;
Тема 2.2. Законодательные нормативные акты обеспечения АБ;2;–;2;–;–;
Тема 2.3. Закон о полиции. Закон об оружии;2;–;2;–;–;
Раздел 3. Структура и организация ДАБ;4;–;4;–;–;
Тема 3.1. Структура аэропорта. Взаимодействие ДАБ с другими службами аэропорта;2;–;2;–;–;
Тема 3.2. Организация ДАБ. Положения о ДАБ, структура, задачи, права и требования к сотрудникам;2;–;2;–;–;
Раздел 4. Система управления безопасностью полётов в аэропорту;8;–;8;–;–;
Тема 4.1. Особое место системы управления безопасностью полётов. Ответственность за обеспечение безопасности полётов;2;–;2;–;–;
Тема 4.2. Идентификация опасностей и оценка рисков. Управление рисками;2;–;2;–;–;
Тема 4.3. Мониторинг и измерение эффективности обеспечения безопасности полётов;2;–;2;–;–;
Тема 4.4. Обмен информацией и ведение документации по безопасности полётов;2;–;2;–;–;
Раздел 5. Обеспечение безопасности аэропорта;6;–;6;–;–;
Тема 5.1. Охрана контролируемых зон аэропорта;2;–;2;–;–;
Тема 5.2. Контроль доступа в контролируемые зоны и к ВС;2;–;2;–;–;
Тема 5.3. Оснащение аэропорта техническими средствами обеспечения АБ;2;–;2;–;–;
Раздел 6. Действия в чрезвычайной ситуации. Индивидуальные обязанности сотрудников ДАБ;8;–;8;–;–;
Тема 6.1. Понятие ЧС. Понятие АНВ. План по урегулированию ЧС, связанных с АНВ в деятельность аэропорта;2;–;2;–;–;
Тема 6.2. Действия сотрудников АБ при получении сигнала об угрозе или совершении АНВ;3;–;3;–;–;
Тема 6.3. Обязанности сотрудников групп досмотра при чрезвычайных ситуациях, связанных с АНВ. Ролевая игра;3;–;3;–;–;
Раздел 7. Руководство ИКАО по обучению в области человеческого фактора. Человеческий фактор в работе служб АБ;8;–;8;–;–;
Тема 7.1. Концепция влияния человеческого фактора в авиации: мотивация и отношение, человеческое поведение, навыки общения;2;–;2;–;–;
Тема 7.2. Факторы риска. Причины человеческих ошибок. Классификация человеческих ошибок. Проявления человеческого фактора в работе и методы его учёта. Стрессовые ситуации. Усталость и спешка;2;–;2;–;–;
Тема 7.3. Осведомлённость о ситуации и командная работа;4;–;4;–;–;
Промежуточный контроль;2;–;–;2;–;Тестирование
Промежуточный контроль по результатам освоения разделов ДОТ и ЭО;2;–;–;2;–;
Раздел 8. Методы организации пропускного режима и средства охраны аэропорта;24;6;4;9;5;
Тема 8.1. Инженерно-технические средства охраны аэропорта;5;1;2;2;–;
Тема 8.2. Виды пропусков. Выявление поддельных документов;5;2;1;2;–;
Тема 8.3. Порядок допуска лиц на контролируемую территорию аэропорта;9;2;1;1;3;
Тема 8.4. Способы досмотра ТС;7;1;–;4;2;
Раздел 9. Диагностика опасных предметов и веществ;8;4;–;2;2;
Тема 9.1. Тактика действий террористов при использовании взрывных, зажигательных средств для захвата ВС (методы сокрытия ВВ и ВУ для проноса на борт ВС и на объекты ГА);2;2;–;–;–;
Тема 9.2. Средства, используемые в диверсионно-террористических целях, и их отличительные признаки;4;2;–;–;2;
Тема 9.3. Действия при обнаружении опасных или запрещённых предметов;2;–;–;2;–;
Итоговый контроль;2;–;–;2;–;Экзамен
ВСЕГО;80;10;48;15;7;
"Раздел 1.
Организационная часть, введение в профессию.";4;-;4;-;-;
"Тема 1.1 Терроризм и борьба с ним. 
Терроризм на воздушном транспорте";2;-;2;-;-;
Тема 1.2. Состояние авиационной безопасности в ГА РФ;1;-;1;-;-;
Тема 1.3. Международная организация гражданской авиации (ИКАО). Руководство по безопасности для защиты ГА от АНВ.;1;-;1;-;-;
"Раздел 2.
Правовые основы функционирования службы авиационной безопасности ГА РФ";5;-;5;-;-;
"Тема 2.1. Федеральная система обеспечения защиты деятельности ГА от АНВ
";1;-;1;-;-;-
Тема 2.2 Законодательные нормативные акты обеспечения АБ;3;-;3;-;-;-
Тема 2.3 Закон о полиции. Закон об оружии;1;-;1;-;-;-
"Раздел 3. 
Структура и организация ДАБ";5;-;5;-;-;
Тема 3.1 Структура аэропорта. Взаимодействие ДАБ с другими службами аэропорта;3;-;3;-;-;-
Тема 3.2 Организация ДАБ. Положения о ДАБ, структура, задачи, права и требования к сотрудникам;2;-;2;-;-;-
"Раздел 4.
Обеспечение безопасности аэропорта. ";5;-;5;-;-;
Тема 4.1. Охрана контролируемых зон аэропорта;1;-;1;-;-;-
Тема 4.2. Контроль доступа в контролируемые зоны и к ВС.;2;-;2;-;-;-
Тема 4.3 Оснащение аэропорта техническими средствами обеспечения АБ;2;-;2;-;-;-
"Раздел 5. 
Руководство ИКАО по обучению в области человеческого фактора. Человеческий фактор в работе служб АБ.";5;-;5;-;-;
Тема 5.1. Концепция влияния человеческого фактора в авиации: мотивация и отношение, человеческое поведение, навыки общения;1;-;1;-;-;-
Тема 5.2. Факторы риска. Причины человеческих ошибок. Классификация человеческих ошибок. Проявления человеческого фактора в работе и методы его учёта. Стрессовые ситуации. Усталость и спешка;2;-;2;-;-;-
Тема 5.3. Осведомлённость о ситуации и командная работа;2;-;2;-;-;Промежуточный контроль
"Раздел 6.
Диагностика опасных предметов и веществ
";8;-;-;8;-;-
Тема 6.1. Тактика действий террористов при использовании взрывных, зажигательных средств для захвата ВС (методы сокрытия ВВ и ВУ для проноса на борт ВС);3;-;-;3;-;-
Тема 6.2. Средства, используемые в диверсионно-террористических целях и их отличительные признаки;3;-;-;3;-;-
Тема 6.3. Действия при обнаружении опасных или запрещенных предметов;2;-;-;2;-;-
"
Раздел 7. 
Действия в чрезвычайной ситуации. 
Индивидуальные обязанности сотрудников ДАБ";4;-;-;4;-;-
Тема 7.1. Понятие ЧС. Понятие АНВ. План по урегулированию ЧС, связанных с АНВ в деятельность аэропорта.;1;-;-;1;-;-
Тема 7.2. Действия сотрудников АБ при получении сигнала об угрозе или совершении АНВ;1;-;-;1;-;-
Тема 7.3. Обязанности сотрудников групп досмотра при чрезвычайных ситуациях, связанных с АНВ;2;-;-;2;-;-
"Раздел 8. 
Производство досмотра пассажиров, ручной клади и багажа";30;5;-;19;6;-
Тема 8.1. Цель и задачи досмотра;1;-;-;1;-;-
Тема 8.2. Организация зон и пунктов досмотра;1;-;-;1;-;-
"Тема 8.3. Персонал группы досмотра, технология 
работы инспекторов службы досмотра";3;1;-;2;-;-
Тема 8.4. Технические средства досмотра;5;1;-;2;2;-
Тема 8.5. Технология досмотра пассажиров и вещей, находящихся при пассажирах, их багажа.;8;1;-;5;2;-
Тема 8.6. Технология досмотра груза, почты, бортовых запасов;1;-;-;1;-;-
Тема 8.7. Опасные грузы. Классификация, маркировка и знаки опасности. ;1;-;-;1;-;-
Тема 8.8 Ухищренные способы сокрытия предметов, запрещенных к перевозке и способы их распознавания.;5;1;-;2;2;-
Тема 8.9 Порядок перевозки оружия, досмотра сопровождаемых специальных грузов, досмотр лиц, специальных категорий.;1;-;-;1;-;-
Тема 8.10 Распознавание потенциальных преступников. Профайлинг.;2;1;-;1;-;-
Тема 8.11 Изъятие запрещенных к перевозке на ВС предметов и веществ, отчетность по результатам досмотра;2;-;-;2;-;-
"Раздел 9 
Основы профессиональной этики и психологии";5;-;-;6;-;-
Тема 9.1. Требования к внешнему виду и ношению форменной одежды сотрудника АБ;1;-;-;1;-;-
Тема 9.2. Поведение сотрудника АБ при досмотре пассажиров и общении с сотрудниками аэропорта.;5;-;-;5;-;-
"Раздел 10
Практические навыки работы с системой моделирования теневых изображений";5;-;-;6;-;-
Тема 10.1 Практические навыки работы с системой моделирования теневых изображений;6;-;-;6;-;-
Итоговый контроль;2;-;-;2;-;Экзамен
;80;5;24;45;6;
Раздел 1. Российская Федерация и Международная организация гражданской авиации;2;1,5;0,5;
Тема 1.1. Государственная программа по безопасности полетов (ГосПБП);1;1;–;
Тема 1.2. Дальнейшее развитие нормативной базы СУБП в России;1;0,5;0,5;
Раздел 2. Особое место системы управления безопасностью полётов;1;0,7;0,3;
Тема 2.1. Системы управления безопасностью как мировая практика в различных отраслях промышленности, транспорта во всем мире;0,7;0,7;–;
Тема 2.2. Организация и организованность;0,3;–;0,3;
Раздел 3. Реализация СУБП поставщика услуг;3;2;1;
Тема 3.1. Компоненты и элементы СУБП;0,5;0,5;–;
Тема 3.2. Культура безопасности как один из важнейших элементов подхода к управлению безопасностью;1,5;1;0,5;
Тема 3.3. Безопасность полётов и корпоративная культура;1;0,5;0,5;
Раздел 4. Ответственность за обеспечение безопасности полётов;1,5;1;0,5;
Тема 4.1. Ответственность, которая не может быть делегирована другим лицам;0,3;0,3;–;
Тема 4.2. Подразделение, ответственное за функционирование СУБП;0,9;0,5;0,4;
Тема 4.3. Содержание Руководства по управлению безопасностью полётов;0,3;0,2;0,1;
Раздел 5. Область применения и интеграция СУБП;2;1,5;0,5;
Тема 5.1. Координирование СУБП поставщика обслуживания с СУБП других организаций;0,7;0,7;–;
Тема 5.2. Функции и состав комиссий. Иллюстрация практической деятельности комиссий. Планирование мероприятий на случай аварийной обстановки;1,3;0,8;0,5;
Раздел 6. Важные составляющие СУБП;4;2;2;
Тема 6.1. СУБП поставщика услуг как средство объединения разных направлений его деятельности;0,5;0,5;–;
Тема 6.2. Контроль дикой природы — национальные требования и стандарты ИКАО;1;0,75;0,25;
Тема 6.3. Оценка рисков и практические результаты на примерах;1;–;1;
Тема 6.4. Предотвращение повреждений воздушных судов посторонними предметами;1,5;0,75;0,75;
Раздел 7. Идентификация опасностей и оценка рисков;5;3;2;
Тема 7.1. Теория вопроса идентификации опасностей и оценки рисков;1;1;–;
Тема 7.2. Методология ARMS;0,7;0,7;–;
Тема 7.3. Руководство по идентификации опасностей ECAST;0,3;0,3;–;
Тема 7.4. Идентификация опасностей на практике;1;–;1;
Тема 7.5. Особые средства и методы идентификации опасностей;0,5;–;0,5;
Тема 7.6. Идентификация будущих опасностей методом FAST;0,2;0,2;–;
Тема 7.7. Приоритизация опасностей;0,2;0,2;–;
Тема 7.8. Использование имеющихся ресурсов и типовые опасности;0,3;0,3;–;
Тема 7.9. Реестр опасностей и связанных с ними рисков на примере опыта Коммерческой Команды по безопасности полётов (CAST) / ИКАО;0,8;0,3;0,5;
Раздел 8. Управление рисками;3;1;2;
Тема 8.1. Управление рисками на практике;3;1;2;
Раздел 9. Мониторинг и измерение эффективности обеспечения безопасности полётов;3;2;1;
Тема 9.1. Интеграция СУБП и Системы менеджмента качества. СМК как нормативное требование в авиационной деятельности для поставщиков обслуживания;0,5;0,5;–;
Тема 9.2. Интеграция СУБП и Системы управления авиационной безопасностью;0,5;0,5;–;
Тема 9.3. Показатели эффективности обеспечения безопасности полётов на примере российских и иностранных поставщиков услуг;1,3;0,7;0,6;
Тема 9.4. Приемлемый уровень эффективности обеспечения безопасности полётов, пороговые и целевые значения;0,7;0,3;0,4;
Раздел 10. Обмен информацией и ведение документации по безопасности полётов;2;1;1;
Тема 10.1. Источники внешних и внутренних данных о безопасности полётов;0,3;–;0,3;
Тема 10.2. База данных по безопасности полётов: требования к структуре, содержание и необходимый уровень детализации;0,5;0,5;–;
Тема 10.3. Анализ данных как процесс, позволяющий извлечь новые знания и сведения из имеющихся данных;0,5;–;0,5;
"Тема 10.4. Система добровольных сообщений. Культура предоставления данных
";0,7;0,5;0,2;
Раздел 11. Человеческие факторы и безопасность полётов;5;3;2;
Тема 11.1. Основные принципы учета человеческого фактора. Влияние действий человека на безопасность;1;1;–;
Тема 11.2. Эволюция процесса обеспечения безопасности полётов. Современный подход к анализу действий человека и совершенной ошибки. Роль уровня культуры авиационной организации;1,5;1;0,5;
Тема 11.3. Люди, контекст и безопасность. Модель SHELL. Ошибки и нарушения. Принципы учёта ЧФ при проверках обеспечения безопасности полётов. Примеры из международной практики;2,5;1;1,5;
Раздел 12. Постоянное совершенствование СУБП;2,5;2;0,5;
Тема 12.1. Аудит внутренней деятельности;0,3;0,3;–;
Тема 12.2. Аудит организаций, осуществляющих свою деятельность на территории аэродрома;1;1;–;
Тема 12.3. Планирование и подготовка к проведению аудита;0,2;0,2;–;
Тема 12.4. Принципы проведения аудиторских проверок;0,2;0,2;–;
Тема 12.5. Проведение аудита. Оформление результатов аудита;0,3;0,3;–;
Тема 12.6. Расследования и корректирующие действия;0,5;–;0,5;
Раздел 13. Популяризация безопасности полётов;2;0,5;1,5;
Тема 13.1. Подготовка и обучение;2;0,5;1,5;
Итоговый контроль;4;–;4;Семинар
ВСЕГО;40;21,2;18,8;
"Раздел 1 
Российская Федерация и ИКАО";3;1;2;
Тема 1.1 Государственная программа по безопасности полетов (ГосПБП);1,5;0,5;1;
Тема 1.2. Дальнейшее развитие нормативной базы СУБП в России;1,5;0,5;1;
"Раздел 2
Особое место системы управления безопасностью полетов";1,5;0,5;1;
Тема 2.1 Системы управления безопасностью как мировая практика в различных отраслях промышленности, транспорта во всем мире;0,25;0,25;–;
Тема 2.2 Организация и организованность;1,25;0,25;1;
"Раздел 3
Реализация СУБП оператора сертифицированного аэродрома";2;1;1;
Тема 3.1 Компоненты и элементы СУБП;0,5;0,25;0,25;
Тема 3.2. Культура безопасности как один из важнейших элементов подхода к управлению безопасностью;1;0,5;0,5;
Тема 3.3. Безопасность полетов и корпоративная культура;0,5;0,25;0,25;
"Раздел 4
Ответственность за обеспечение безопасности полетов";2;0,5;1,5;
Тема 4.1 Ответственность, которая не может быть делегирована другим лицам ;0,5;0,25;0,25;
Тема 4.2 Подразделение, ответственное за функционирование СУБП и его новые дополнительные функции;1;0,5;0,5;
Тема 4.3 Содержание Руководства по управлению безопасностью полетов;0,5;0,25;0,25;
"Раздел 5
Область применения и интеграция системы управления безопасностью полетов";3,5;1;2,5;
Тема 5.1 Координирование СУБП поставщика обслуживания с СУБП других организаций;1;0,5;0,5;
Тема 5.2 Функции и состав комиссий. Иллюстрация практической деятельности комиссий. Планирование мероприятий на случай аварийной обстановки;2,5;1;1,5;
"Раздел 6
Важные составляющие Системы управления безопасностью полетов";4;1,5;2,5;
Тема 6.1 СУБП оператора сертифицированного аэродрома как средство объединения разных направлений его деятельности;1;0,5;0,5;
Тема 6.2 Контроль дикой природы - национальные требования и стандарты ИКАО;1;0,5;0,5;
Тема 6.3 Оценка рисков и практические результаты на примере;1;–;1;
Тема 6.4  Предотвращение повреждений воздушных судов посторонними предметами как интегрированная часть Системы управления безопасностью полетов в аэропорту;1;0,5;0,5;
"Раздел 7
Идентификация опасностей и оценка рисков";6;1,25;4,75;
Тема 7.1 Теория вопроса;1,25;0,25;1;
Тема 7.2 Методология ARMS;0,25;–;0,25;
Тема 7.3 Руководство по идентификации опасностей ECAST;0,25;0,25;–;
Тема 7.4 Идентификация опасностей на практике ;2,5;–;2,5;
Тема 7.5 Особые средства и методы идентификации опасностей;0,5;–;0,5;
Тема 7.6 Идентификация будущих опасностей методом FAST ;0,25;0,25;–;
Тема 7.7 Приоритизация опасностей;0,25;0,25;–;
Тема 7.8 Использование имеющихся ресурсов и типовые опасности;0,25;–;0,25;
"Тема 7.9 Реестр опасностей и связанных с ними рисков на примере опыта Коммерческой Команды по безопасности полетов (CAST) / ИКАО



";0,5;0,25;0,25;
"Раздел 8
Управление рисками";3;1;2;
Тема 8.1 Методологии оценки безопасности полетов применительно к аэродромам;3;1;2;
"Раздел 9
Мониторинг и измерение эффективности обеспечения безопасности полетов";3,5;1,5;2;
Тема 9.1 Государственное управление рисками для безопасности полетов;0,5;0,25;0,25;
Тема 9.2 Приемлемый уровень эффективности обеспечения безопасности полетов, пороговые и целевые значения;1;0,25;0,75;
Тема 9.3 Интеграция СУБП и Системы менеджмента качества. СМК как нормативное требование в авиационной деятельности для поставщиков обслуживания;0,5;0,25;0,25;
Тема 9.4 Интеграция СУБП и Системы управления авиационной безопасностью. Источники информации для мониторинга и измерения показателей эффективности обеспечения безопасности полетов ;0,5;0,25;0,25;
Тема 9.5 Показатели эффективности обеспечения безопасности полетов на примере аэропортов России и США;1;0,5;0,5;
"Раздел 10
Обмен информацией и ведение документации по безопасности полетов";1,5;0,5;1;
Тема 10.1 Источники внешних и внутренних данных;0,25;–;0,25;
Тема 10.2 База данных по безопасности полетов: требования к структуре, содержание и необходимый уровень детализации;0,75;0,5;0,25;
Тема 10.3 Анализ данных как процесс, позволяющий извлечь новые знания и сведения из имеющихся данных;0,25;–;0,25;
